Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00    9996/29988       Graph::printGraph() const [136]
                0.00    0.00    9996/29988       Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00    9996/29988       void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
[14]     0.0    0.00    0.00   29988         std::_List_const_iterator<int>::operator++() [14]
-----------------------------------------------
                0.00    0.00   19992/19992       std::_List_node<int>::_M_valptr() [17]
[15]     0.0    0.00    0.00   19992         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [15]
                0.00    0.00   19992/19992       __gnu_cxx::__aligned_membuf<int>::_M_addr() [16]
-----------------------------------------------
                0.00    0.00   19992/19992       __gnu_cxx::__aligned_membuf<int>::_M_ptr() [15]
[16]     0.0    0.00    0.00   19992         __gnu_cxx::__aligned_membuf<int>::_M_addr() [16]
-----------------------------------------------
                0.00    0.00    9996/19992       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
                0.00    0.00    9996/19992       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [69]
[17]     0.0    0.00    0.00   19992         std::_List_node<int>::_M_valptr() [17]
                0.00    0.00   19992/19992       __gnu_cxx::__aligned_membuf<int>::_M_ptr() [15]
-----------------------------------------------
                0.00    0.00    9996/19992       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
                0.00    0.00    9996/19992       std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [69]
[18]     0.0    0.00    0.00   19992         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [18]
-----------------------------------------------
                0.00    0.00       8/13972       std::_Bit_iterator::_Bit_iterator() [79]
                0.00    0.00   13964/13972       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [20]
[19]     0.0    0.00    0.00   13972         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [19]
-----------------------------------------------
                0.00    0.00       2/13964       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00   13962/13964       std::vector<bool, std::allocator<bool> >::begin() [27]
[20]     0.0    0.00    0.00   13964         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [20]
                0.00    0.00   13964/13972       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [19]
-----------------------------------------------
                0.00    0.00   13964/13964       std::operator+(std::_Bit_iterator const&, long) [23]
[21]     0.0    0.00    0.00   13964         std::_Bit_iterator::operator+=(long) [21]
                0.00    0.00   13964/13964       std::_Bit_iterator_base::_M_incr(long) [22]
-----------------------------------------------
                0.00    0.00   13964/13964       std::_Bit_iterator::operator+=(long) [21]
[22]     0.0    0.00    0.00   13964         std::_Bit_iterator_base::_M_incr(long) [22]
-----------------------------------------------
                0.00    0.00       2/13964       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00   13962/13964       std::_Bit_iterator::operator[](long) const [25]
[23]     0.0    0.00    0.00   13964         std::operator+(std::_Bit_iterator const&, long) [23]
                0.00    0.00   13964/13964       std::_Bit_iterator::operator+=(long) [21]
-----------------------------------------------
                0.00    0.00   13962/13962       std::_Bit_iterator::operator[](long) const [25]
[24]     0.0    0.00    0.00   13962         std::_Bit_iterator::operator*() const [24]
                0.00    0.00   13962/13962       std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [26]
-----------------------------------------------
                0.00    0.00   13962/13962       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
[25]     0.0    0.00    0.00   13962         std::_Bit_iterator::operator[](long) const [25]
                0.00    0.00   13962/13964       std::operator+(std::_Bit_iterator const&, long) [23]
                0.00    0.00   13962/13962       std::_Bit_iterator::operator*() const [24]
-----------------------------------------------
                0.00    0.00   13962/13962       std::_Bit_iterator::operator*() const [24]
[26]     0.0    0.00    0.00   13962         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [26]
-----------------------------------------------
                0.00    0.00   13962/13962       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
[27]     0.0    0.00    0.00   13962         std::vector<bool, std::allocator<bool> >::begin() [27]
                0.00    0.00   13962/13964       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [20]
-----------------------------------------------
                0.00    0.00    1983/13962       Eulerian::isConnected() const [137]
                0.00    0.00   11979/13962       void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
[28]     0.0    0.00    0.00   13962         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
                0.00    0.00   13962/13962       std::vector<bool, std::allocator<bool> >::begin() [27]
                0.00    0.00   13962/13962       std::_Bit_iterator::operator[](long) const [25]
-----------------------------------------------
                0.00    0.00    2000/11996       void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [76]
                0.00    0.00    9996/11996       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [36]
[29]     0.0    0.00    0.00   11996         operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00    1983/11979       Eulerian::isConnected() const [137]
                0.00    0.00    9996/11979       void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
[30]     0.0    0.00    0.00   11979         std::_Bit_reference::operator bool() const [30]
-----------------------------------------------
                0.00    0.00    5983/11966       std::__cxx11::list<int, std::allocator<int> >::begin() const [57]
                0.00    0.00    5983/11966       std::__cxx11::list<int, std::allocator<int> >::end() const [56]
[31]     0.0    0.00    0.00   11966         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [31]
-----------------------------------------------
                0.00    0.00       3/9999        Eulerian::hasEulerianCircuit() const [138]
                0.00    0.00    9996/9999        Eulerian::Eulerian(Graph const&) [128]
[32]     0.0    0.00    0.00    9999         std::vector<int, std::allocator<int> >::operator[](unsigned long) [32]
-----------------------------------------------
                0.00    0.00    9996/9996        std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [42]
[33]     0.0    0.00    0.00    9996         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [33]
-----------------------------------------------
                0.00    0.00    9996/9996        void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [43]
[34]     0.0    0.00    0.00    9996         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [34]
-----------------------------------------------
                0.00    0.00    9996/9996        std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [44]
[35]     0.0    0.00    0.00    9996         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [35]
                0.00    0.00    9996/9996        __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [37]
-----------------------------------------------
                0.00    0.00    9996/9996        void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [45]
[36]     0.0    0.00    0.00    9996         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [36]
                0.00    0.00    9996/39984       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00    9996/11996       operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00    9996/9996        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [35]
[37]     0.0    0.00    0.00    9996         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [37]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::list<int, std::allocator<int> >::end() [51]
[38]     0.0    0.00    0.00    9996         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [38]
-----------------------------------------------
                0.00    0.00    9996/9996        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
[39]     0.0    0.00    0.00    9996         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [39]
                0.00    0.00    9996/9996        std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [54]
-----------------------------------------------
                0.00    0.00    9996/9996        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
[40]     0.0    0.00    0.00    9996         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [40]
-----------------------------------------------
                0.00    0.00    9996/9996        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
[41]     0.0    0.00    0.00    9996         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [41]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [49]
[42]     0.0    0.00    0.00    9996         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [42]
                0.00    0.00    9996/9996        __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [33]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [69]
[43]     0.0    0.00    0.00    9996         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [43]
                0.00    0.00    9996/9996        void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [34]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [47]
[44]     0.0    0.00    0.00    9996         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [44]
                0.00    0.00    9996/9996        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [35]
-----------------------------------------------
                0.00    0.00    9996/9996        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
[45]     0.0    0.00    0.00    9996         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [45]
                0.00    0.00    9996/39984       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00    9996/9996        void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [36]
-----------------------------------------------
                0.00    0.00    9996/9996        Graph::addEdge(int, int) [58]
[46]     0.0    0.00    0.00    9996         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [46]
-----------------------------------------------
                0.00    0.00    9996/9996        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
[47]     0.0    0.00    0.00    9996         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [47]
                0.00    0.00    9996/9996        std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [44]
-----------------------------------------------
                0.00    0.00    9996/9996        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [52]
[48]     0.0    0.00    0.00    9996         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [48]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [69]
[49]     0.0    0.00    0.00    9996         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [49]
                0.00    0.00    9996/9996        std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [42]
-----------------------------------------------
                0.00    0.00    9996/9996        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [52]
[50]     0.0    0.00    0.00    9996         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [47]
                0.00    0.00    9996/19992       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [18]
                0.00    0.00    9996/39984       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00    9996/9996        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [39]
                0.00    0.00    9996/19992       std::_List_node<int>::_M_valptr() [17]
                0.00    0.00    9996/9996        void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [45]
                0.00    0.00    9996/9996        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [41]
                0.00    0.00    9996/9996        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [40]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [53]
[51]     0.0    0.00    0.00    9996         std::__cxx11::list<int, std::allocator<int> >::end() [51]
                0.00    0.00    9996/9996        std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [38]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [53]
[52]     0.0    0.00    0.00    9996         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [52]
                0.00    0.00    9996/39984       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00    9996/9996        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [50]
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [48]
-----------------------------------------------
                0.00    0.00    9996/9996        Graph::addEdge(int, int) [58]
[53]     0.0    0.00    0.00    9996         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [53]
                0.00    0.00    9996/9996        std::__cxx11::list<int, std::allocator<int> >::end() [51]
                0.00    0.00    9996/9996        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [52]
-----------------------------------------------
                0.00    0.00    9996/9996        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [39]
[54]     0.0    0.00    0.00    9996         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [54]
-----------------------------------------------
                0.00    0.00    1983/7984        void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
                0.00    0.00    2000/7984        Graph::printGraph() const [136]
                0.00    0.00    2000/7984        Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00    2001/7984        Eulerian::isConnected() const [137]
[55]     0.0    0.00    0.00    7984         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [55]
-----------------------------------------------
                0.00    0.00    1983/5983        void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
                0.00    0.00    2000/5983        Graph::printGraph() const [136]
                0.00    0.00    2000/5983        Eulerian::Eulerian(Graph const&) [128]
[56]     0.0    0.00    0.00    5983         std::__cxx11::list<int, std::allocator<int> >::end() const [56]
                0.00    0.00    5983/11966       std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [31]
-----------------------------------------------
                0.00    0.00    1983/5983        void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
                0.00    0.00    2000/5983        Graph::printGraph() const [136]
                0.00    0.00    2000/5983        Eulerian::Eulerian(Graph const&) [128]
[57]     0.0    0.00    0.00    5983         std::__cxx11::list<int, std::allocator<int> >::begin() const [57]
                0.00    0.00    5983/11966       std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [31]
-----------------------------------------------
                0.00    0.00    4998/4998        generateRandomGraph(Graph&, int) [123]
[58]     0.0    0.00    0.00    4998         Graph::addEdge(int, int) [58]
                0.00    0.00    9996/9996        std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [46]
                0.00    0.00    9996/9996        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [53]
-----------------------------------------------
                0.00    0.00       1/4011        generateRandomGraph(Graph&, int) [123]
                0.00    0.00       3/4011        Eulerian::hasEulerianCircuit() const [138]
                0.00    0.00    2003/4011        Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00    2004/4011        Eulerian::isConnected() const [137]
[59]     0.0    0.00    0.00    4011         Graph::getNumVertices() const [59]
-----------------------------------------------
                0.00    0.00    2000/4000        std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [168]
                0.00    0.00    2000/4000        void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [143]
[60]     0.0    0.00    0.00    4000         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [60]
-----------------------------------------------
                0.00    0.00       1/3985        Eulerian::Eulerian(Graph const&) [128]
                0.00    0.00    1983/3985        void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
                0.00    0.00    2001/3985        Eulerian::isConnected() const [137]
[61]     0.0    0.00    0.00    3985         Graph::getAdjLists[abi:cxx11]() const [61]
-----------------------------------------------
                0.00    0.00    2001/2001        Eulerian::isConnected() const [137]
[62]     0.0    0.00    0.00    2001         std::__cxx11::list<int, std::allocator<int> >::empty() const [62]
-----------------------------------------------
                0.00    0.00    2000/2000        std::allocator<std::_List_node<int> >::allocator() [65]
[63]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [63]
-----------------------------------------------
                0.00    0.00    2000/2000        std::allocator<std::_List_node<int> >::~allocator() [66]
[64]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [64]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [67]
[65]     0.0    0.00    0.00    2000         std::allocator<std::_List_node<int> >::allocator() [65]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [63]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [68]
[66]     0.0    0.00    0.00    2000         std::allocator<std::_List_node<int> >::~allocator() [66]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [64]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [70]
[67]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [67]
                0.00    0.00    2000/2000        std::allocator<std::_List_node<int> >::allocator() [65]
                0.00    0.00    2000/2000        std::__detail::_List_node_header::_List_node_header() [75]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [71]
[68]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [68]
                0.00    0.00    2000/2000        std::allocator<std::_List_node<int> >::~allocator() [66]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [71]
[69]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [69]
                0.00    0.00    9996/19992       std::_List_node<int>::_M_valptr() [17]
                0.00    0.00    9996/19992       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [18]
                0.00    0.00    9996/9996        void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [43]
                0.00    0.00    9996/9996        std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [49]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::list() [72]
[70]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [70]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [67]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::~list() [73]
[71]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [71]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [69]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [68]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [76]
[72]     0.0    0.00    0.00    2000         std::__cxx11::list<int, std::allocator<int> >::list() [72]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [70]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [77]
[73]     0.0    0.00    0.00    2000         std::__cxx11::list<int, std::allocator<int> >::~list() [73]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [71]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__detail::_List_node_header::_List_node_header() [75]
[74]     0.0    0.00    0.00    2000         std::__detail::_List_node_header::_M_init() [74]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [67]
[75]     0.0    0.00    0.00    2000         std::__detail::_List_node_header::_List_node_header() [75]
                0.00    0.00    2000/2000        std::__detail::_List_node_header::_M_init() [74]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [168]
[76]     0.0    0.00    0.00    2000         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [76]
                0.00    0.00    2000/11996       operator new(unsigned long, void*) [29]
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::list() [72]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [143]
[77]     0.0    0.00    0.00    2000         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [77]
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::~list() [73]
-----------------------------------------------
                0.00    0.00    1983/1983        void Eulerian::isConnected() const::{lambda(int, auto:1&&)#1}::operator()<{lambda(int, auto:1&&)#1}&>(int, {lambda(int, auto:1&&)#1}&) const [193]
[78]     0.0    0.00    0.00    1983         std::_Bit_reference::operator=(bool) [78]
-----------------------------------------------
                0.00    0.00       8/8           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [84]
[79]     0.0    0.00    0.00       8         std::_Bit_iterator::_Bit_iterator() [79]
                0.00    0.00       8/13972       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [19]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       4/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [82]
[80]     0.0    0.00    0.00       6         unsigned long* std::__addressof<unsigned long>(unsigned long&) [80]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<unsigned long>::~allocator() [83]
[81]     0.0    0.00    0.00       4         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [81]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [119]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [112]
[82]     0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [82]
                0.00    0.00       4/6           unsigned long* std::__addressof<unsigned long>(unsigned long&) [80]
-----------------------------------------------
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [111]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [114]
[83]     0.0    0.00    0.00       4         std::allocator<unsigned long>::~allocator() [83]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [81]
-----------------------------------------------
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [110]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [113]
[84]     0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [84]
                0.00    0.00       8/8           std::_Bit_iterator::_Bit_iterator() [79]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [109]
[85]     0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [85]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [88]
[86]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [86]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<int>::~allocator() [89]
